ID,target_var,segment,MARITAL_STATUS,GNDR_CD,TTL_ASSET_AMT,age_n,tenure,FIRMS_BUSINESS_SEGMENT,login,Part_Category
9792,1,4-High,Married,M,278502.65,50.76438356,16.48907104,Select,0,Engaged
9793,0,5-Very High,Single,M,373251.34,54.40547945,27.12741223,Select,238,Engaged
9794,0,2-Low,Single,F,10673.72,41.9890411,10.30001497,Select,18,DIFM
9795,0,3-Mid,Married,M,83396.7,65.35890411,32.49453552,Select,24,Engaged
9796,0,4-High,Single,M,224678.74,37.27945206,13.48083689,Select,14,Engaged
9797,0,2-Low,Single,F,43395.2,45.41917808,16.08469945,Select,10,Engaged
9798,0,1-Very Low,Married,M,2511.43,63.9369863,8.306010929,Select,86,Engaged
9799,0,4-High,Married,M,279513.78,52.95068493,11.58469945,Select,184,Engaged
9800,0,4-High,Single,F,284322.4,64.03835616,20.13114754,Select,130,Engaged
9801,0,5-Very High,Single,F,397267.22,56.37534247,31.49179579,Select,2,Engaged
9802,0,2-Low,Single,M,13129.55,43.02739726,7.097275245,Select,6,Engaged
9803,1,5-Very High,Married,F,1246428.32,53.07945206,34.75480949,Select,6,Engaged
9804,1,5-Very High,Married,F,711459.1,48.48767123,19.86338798,Select,46,Engaged
9805,0,4-High,Single,F,268365.28,57.03287671,11.35206977,Select,32,Engaged
9813,1,5-Very High,Married,U,489392.98,77.53150685,22.98220675,Mid,444,Engaged
9814,1,3-Mid,Married,U,72991.42,64.46575343,10.06987799,Mid,24,Unengaged
9815,0,3-Mid,Married,U,43557.07,60.23287671,11.73497268,Mid,20,DIFM
9816,0,4-High,Married,U,322287.56,55.81917808,16.54659031,Mid,14,Unengaged
9817,0,4-High,Married,U,179441.01,57.36986301,9.130151958,Mid,4,Unengaged
9818,0,2-Low,Married,U,58352.13,42.00273973,10.62330264,Mid,18,DIFM
9819,0,4-High,Married,M,344424.95,56.21369863,35.06165881,Emerging,26,DIFM
9820,0,2-Low,Married,U,11087.71,40.6739726,7.269877985,Advisor,70,Engaged
9821,0,3-Mid,Married,U,84693.32,48.94246575,24.9137136,Emerging,14,Unengaged
9822,0,2-Low,Unknown,M,21742.89,37.62191781,7.332891684,Emerging,18,Unengaged
9823,0,2-Low,Married,U,10190.58,43.94794521,10.35754922,Emerging,40,DIFM
9824,0,2-Low,Single,M,3996.49,33.83287671,15.78142077,Emerging,14,DIFM
9825,0,3-Mid,Married,U,50427.25,51.79726027,12.73289168,Emerging,30,Engaged
9826,0,3-Mid,Married,F,103258.98,31.01369863,9.072617711,Emerging,20,DIFM
9827,0,4-High,Single,M,111441.35,53.24109589,0.768508122,Emerging,118,Engaged
9828,0,2-Low,Married,F,4088.08,32.54794521,12.87261771,Mid,22,DIFM
9829,0,3-Mid,Married,F,39364.85,49.91232877,14.86165881,Mid,18,Engaged
9830,0,3-Mid,Married,M,20534.96,50.36438356,21.44522045,Mid,14,Engaged
9831,0,1-Very Low,Single,F,6258.28,49.69863014,11.85245902,Mid,6,DIFM
9832,0,3-Mid,Married,F,20788.34,63.24109589,20.32240437,Mid,12,DIFM
9833,1,4-High,Married,M,232472.26,48.90958904,15.95355191,Mid,118,Engaged
9834,0,2-Low,Married,M,97313.98,36.52328767,12.90549442,Mid,96,Engaged
9835,0,2-Low,Single,F,1841.18,38.69041096,8.626042368,Mid,68,Engaged
9836,0,2-Low,Married,F,3964.96,28.92876712,8.12568306,Mid,0,DIFM
9837,0,3-Mid,Single,M,15109.28,47.13424658,9.724672505,Select,48,DIFM
9838,1,5-Very High,Married,F,733869.57,55.56986301,30.039741,Mid,106,Engaged
9839,1,5-Very High,Single,M,583201.65,62.29041096,10.9137136,Mid,962,Engaged
9840,1,4-High,Single,M,324107.77,67.14520548,49.0506999,Mid,14,Engaged
9841,0,3-Mid,Married,M,89286.15,56.50410959,11.39316566,Mid,14,Engaged
9842,0,1-Very Low,Single,F,2007.44,50.32328767,7.310973875,Emerging,20,Unengaged
9843,0,3-Mid,Married,U,56201.71,59.10410959,13.54111086,Emerging,32,Engaged
9845,0,4-High,Married,M,217879.5,44.03561644,17.75480949,Strategic,2,Engaged
9847,0,2-Low,Married,M,55241.39,37.92054795,11.10549442,Strategic,2,Engaged
9848,1,4-High,Single,M,175233.22,43.86575343,19.00686429,Strategic,12,Engaged
9849,0,4-High,Married,M,347535.82,52.96986301,20.9137136,Strategic,26,Engaged
9850,0,3-Mid,Married,F,32236.92,60.14520548,3.324672505,Strategic,28,Engaged
9851,0,5-Very High,Married,M,633029.56,52.15342466,17.94659031,Strategic,60,Engaged
9852,0,2-Low,Married,M,66789.91,43.6,8.114754098,Strategic,4,Engaged
9853,0,4-High,Married,F,105314.46,51.86027397,15.85519126,Strategic,20,Engaged
9854,1,5-Very High,Married,M,389023.17,38.05753425,6.946590314,Strategic,20,Engaged
9855,1,4-High,Married,F,330352.12,65.8630137,15.41782319,Strategic,26,Engaged
9856,1,5-Very High,Married,F,396117.88,40.45479452,20.07377049,Strategic,482,Engaged
9857,0,3-Mid,Married,F,72163.31,44.17260274,16.14480874,Strategic,14,DIFM
9858,0,4-High,Married,M,301007.7,53.35068493,16.96028894,Strategic,274,Engaged
9859,0,4-High,Married,M,175660.82,48.44931507,12.71097388,Strategic,4,Engaged
9860,0,4-High,Married,M,285791.64,55.4739726,16.04918033,Strategic,320,Engaged
9861,0,5-Very High,Married,M,1182233.01,51.18630137,12.36885246,Strategic,50,Engaged
9862,1,4-High,Married,M,321041.27,52.49863014,10.81508346,Strategic,282,Engaged
9863,0,4-High,Married,M,190370.76,49.70136986,8.459016393,Strategic,30,Engaged
9864,1,4-High,Married,M,285460.19,59.70410959,17.40960401,Strategic,114,Engaged
9865,1,5-Very High,Married,F,560230.9,55.0520548,28.08196721,Strategic,36,Engaged
9866,1,4-High,Married,M,324115.49,46.82191781,11.02878209,Strategic,4,Engaged
9867,0,4-High,Married,M,306296.14,59.5890411,14.38220675,Strategic,36,Engaged
9868,1,3-Mid,Married,M,21092.53,61.03287671,18.11919305,Strategic,938,Engaged
9869,0,3-Mid,Married,M,69036.61,38.86027397,7.87704918,Strategic,16,Engaged
9870,0,4-High,Married,M,172530.99,43.58082192,8.661658807,Strategic,10,Engaged
9871,0,3-Mid,Married,M,34280.07,38.19452055,9.14933004,Strategic,28,Engaged
9872,1,5-Very High,Married,M,828302.76,55.74246575,38.81508346,Strategic,118,Engaged
9873,1,5-Very High,Married,M,597027.17,56.16986301,28.40983607,Strategic,6,Engaged
9874,1,4-High,Married,M,155923.56,71.4109589,25.5657684,Select,30,Engaged
9875,0,3-Mid,Single,M,18368.36,55.93424658,14.75206977,Select,744,Engaged
9876,0,1-Very Low,Married,M,7535.8,53.84931507,21.22878209,Select,92,Engaged
9877,0,1-Very Low,Married,M,3924.09,62.42465753,22.86987799,Select,328,DIFM
9878,0,1-Very Low,Married,F,7992.61,64.22191781,17.24248073,Select,62,DIFM
9879,0,2-Low,Married,M,64967.94,40.79726027,20.88357662,Select,2,Engaged
9880,0,1-Very Low,Single,F,564.51,64.10684932,16.1147541,Select,46,DIFM
9881,0,1-Very Low,Single,M,9628.19,53.49863014,8.245901639,Select,22,DIFM
9882,0,3-Mid,Married,M,49519.85,58.04109589,25.1767273,Select,262,Engaged
9883,0,1-Very Low,Single,M,5567.33,48.53424658,12.97398757,Select,0,Engaged
9884,0,3-Mid,Married,F,28402.84,63.42191781,16.62056292,Select,42,DIFM
9885,0,2-Low,Single,M,4687.8,38.20547945,19.95901639,Select,18,DIFM
9886,0,3-Mid,Married,F,33187.89,52.6109589,21.10823415,Select,48,Engaged
9887,0,2-Low,Married,F,17418.01,44.26575343,5.965768396,Select,0,DIFM
9888,0,3-Mid,Married,F,91771.99,59.71780822,35.4506999,Select,50,Engaged
9889,0,3-Mid,Single,M,32853.06,62.49863014,27.85519126,Select,18,Engaged
9890,0,2-Low,Married,F,4310.13,37.82191781,13.73015196,Select,16,DIFM
9891,0,4-High,Single,M,328040.28,59.81917808,16.4726776,Select,32,Engaged
9892,0,3-Mid,Single,F,76380.33,51.9369863,26.89727525,Select,10,Engaged
9893,0,3-Mid,Married,F,103706.62,70.07123288,30.3137136,Select,460,DIFM
9894,0,1-Very Low,Married,F,2036.96,61.95342466,10.90823415,Select,10,DIFM
9895,0,3-Mid,Married,F,16950.21,48.79726027,18.91645333,Large,0,DIFM
9896,0,1-Very Low,Married,F,4200.21,63.96438356,33.96028894,Select,10,Engaged
9897,0,3-Mid,Married,F,65886.79,45.6739726,7.00412456,Select,10,DIFM
9898,0,4-High,Single,F,218171.02,53.12876712,20.47540984,Large,64,Engaged
9899,1,5-Very High,Single,M,410467.15,48.64657534,20.47540984,Large,202,Engaged
9900,0,3-Mid,Single,F,88451.82,56.01917808,11.68032787,Large,52,Engaged
9901,0,5-Very High,Single,F,388907.15,45.61917808,17.29179579,Large,14,Unengaged
9902,0,4-High,Married,F,308674.51,52.72328767,26.70549442,Strategic,16,Engaged
9903,0,5-Very High,Married,F,887999.22,52.91506849,20.75480949,Strategic,22,Engaged
9904,1,5-Very High,Married,M,1201692.08,56.44657534,20.60960401,Strategic,22,Engaged
9905,1,3-Mid,Single,F,86975.53,69.32876712,42.6506999,Strategic,156,Engaged
9906,0,5-Very High,Married,M,1859333.46,63.99178082,30.2506999,Strategic,118,Engaged
9907,0,5-Very High,Married,M,1854207.84,53.37808219,29.57946703,Strategic,68,Engaged
9908,0,5-Very High,Single,M,399499.86,46.05479452,18.54111086,Select,76,Engaged
9909,0,4-High,Single,M,115810.45,44.19178082,18.06165881,Select,372,DIFM
9910,0,3-Mid,Married,M,58534.33,57.76438356,14.19042593,Select,2,DIFM
9911,0,4-High,Married,F,165033.32,48.79726027,5.579467026,Select,24,Engaged
9912,0,2-Low,Single,M,3767.86,27.18082192,1.626042368,Select,0,DIFM
9913,0,3-Mid,Married,M,20895.91,49.15616438,8.306010929,Select,332,DIFM
9914,0,4-High,Single,M,171942.4,61.56164384,31.01782319,Select,22,Engaged
9915,0,4-High,Single,F,140916.01,63.76986301,29.84796018,Select,48,Unengaged
9916,0,4-High,Head of House,U,178928.14,56.61643836,28.98494648,Select,6,Unengaged
9917,0,5-Very High,Single,F,285621.74,69.37534247,28.73563141,Select,22,DIFM
9918,0,5-Very High,Married,M,659505.84,68.29863014,27.91256831,Select,90,DIFM
9919,0,2-Low,Married,F,34375.99,36.84657534,11.22056292,Select,0,DIFM
9920,0,4-High,Married,F,36430.42,60.24383562,18.63152182,Select,2,DIFM
9921,0,4-High,Head of House,U,67509.99,56.88493151,28.0273224,Select,8,Engaged
9922,0,5-Very High,Married,M,223438.46,53.88767123,18.00412456,Select,0,Unengaged
9923,1,5-Very High,Married,M,173774.37,69.42191781,30.28905607,Select,0,DIFM
9924,0,4-High,Married,U,76124.85,49.68219178,20.62878209,Select,8,DIFM
9925,0,4-High,Married,F,124986.29,54.10958904,18.65343963,Select,2,DIFM
9926,0,3-Mid,Married,M,81111.29,59.12054795,23.1027547,Large,18,Unengaged
9927,0,4-High,Single,M,134711.74,55.75616438,33.14385059,Large,4,Engaged
9928,0,4-High,Married,M,121350,33.51506849,8.035519126,Large,140,Engaged
9933,1,3-Mid,Married,M,92446.14,52.50136986,6.908234149,Select,116,Engaged
9934,0,3-Mid,Single,F,30371.14,50.43287671,8.894535519,Select,24,Engaged
9935,0,3-Mid,Married,M,95796.26,51.73972603,14.22878209,Select,14,Unengaged
9936,0,2-Low,Married,F,33742.91,41.66849315,8.019125683,Select,54,Engaged
9937,0,2-Low,Married,M,106489.39,43.19178082,15.92896175,Select,306,Engaged
9938,0,2-Low,Married,M,119261.04,40.12054795,18.33015196,Select,48,Unengaged
9939,0,4-High,Married,F,229556.33,60.14246575,32.53015196,Select,62,Engaged
9940,0,4-High,Married,M,266614.58,57.69589041,36.63152182,Select,264,Engaged
9941,0,3-Mid,Married,F,106116,51.51232877,7.34933004,Select,36,Engaged
9942,0,3-Mid,Single,M,87194.47,59.51506849,6.908234149,Select,516,Engaged
9943,1,4-High,Married,M,354718.35,56.42465753,10.22330264,Select,158,Engaged
9944,0,4-High,Single,M,104235.26,44.4109589,17.73015196,Select,64,Engaged
9945,1,5-Very High,Head of House,U,983233.55,67.32054795,27.40960401,Mid,554,Engaged
9946,0,4-High,Married,M,259111.07,53.84657534,34.71097388,Large,70,Engaged
9947,0,5-Very High,Married,M,374314.94,56.26575343,28.27595628,Large,112,DIFM
9948,0,4-High,Single,F,242767.76,47.98082192,28.73563141,Large,2,DIFM
9949,0,5-Very High,Married,M,463258.27,52.80273973,21.06713826,Large,50,Engaged
9950,0,3-Mid,Married,M,95912.56,46.16438356,22.1137136,Select,6,Engaged
9951,0,4-High,Married,U,232625.34,46.77808219,9.102754697,Select,64,Engaged
9952,0,2-Low,Married,M,6020.49,44.13972603,12.639741,Select,96,Engaged
9953,0,3-Mid,Married,U,30630.07,51.73150685,23.97540984,Select,4,Engaged
9954,1,4-High,Married,F,241286.97,57.53972603,17.10549442,Select,10,Engaged
9955,1,4-High,Married,F,223758.38,58.69863014,29.61782319,Select,18,Engaged
9956,0,3-Mid,Married,M,51788.93,52.16438356,12.87535744,Select,2,Engaged
9957,0,5-Very High,Married,F,485367.86,53.26575343,20.86165881,Select,8,Engaged
9958,0,4-High,Married,F,200660.56,50.8109589,11.18494648,Select,14,Engaged
9959,1,4-High,Married,F,74672.55,67.53972603,19.65300546,Select,2,Engaged
9960,0,2-Low,Married,F,70964.72,41.24109589,18.79316566,Select,12,Engaged
9961,0,3-Mid,Married,F,104858.5,44.17534247,23.65300546,Select,98,Engaged
9962,0,2-Low,Married,F,28629.89,30.37534247,8.5767273,Select,4,DIFM
9963,0,2-Low,Married,U,3094.91,40.0109589,15.02056292,Select,8,DIFM
9965,1,5-Very High,Married,M,429465.5,62.58082192,32.23770492,Strategic,450,DIFM
9966,0,5-Very High,Married,M,587445.19,63.47123288,24.49453552,Strategic,30,DIFM
9967,0,2-Low,Married,M,86834.78,35.38356164,12.43442623,Strategic,96,Engaged
9968,0,3-Mid,Married,M,97391.9,61.3260274,29.67261771,Strategic,4,DIFM
9969,0,4-High,Married,M,274688.01,59.44383562,12.70001497,Strategic,20,Engaged
9970,1,5-Very High,Married,M,386845.17,55.36438356,10.04248073,Strategic,120,Engaged
9971,0,1-Very Low,Married,M,19683.53,51.30136986,1.330151958,Strategic,26,Engaged
9972,0,4-High,Married,M,284425.3,45.19178082,6.831521821,Strategic,10,Engaged
9975,0,4-High,Married,F,120557.29,58.39726027,20.1147541,Strategic,8,DIFM
9976,0,2-Low,Married,F,17233.71,36.07123288,5.182206752,Strategic,70,DIFM
9977,0,3-Mid,Single,F,36312.2,59.84109589,11.6420765,Strategic,10,DIFM
9978,0,3-Mid,Single,F,56413.69,63.27945206,11.29727525,Strategic,2,DIFM
9979,1,4-High,Single,M,189451.77,56.96164384,21.22330264,Strategic,104,Engaged
9980,0,2-Low,Single,F,31716.95,44.64383562,9.130151958,Strategic,16,Engaged
9981,0,3-Mid,Single,F,51784.15,63.35068493,10.60686429,Strategic,38,DIFM
9982,1,5-Very High,Married,M,639707.86,61.27945206,29.59864511,Strategic,26,DIFM
9983,0,3-Mid,Married,F,20472.41,51.72876712,16.06830601,Strategic,42,DIFM
9984,0,2-Low,Single,F,10629.42,43.22739726,19.32741223,Strategic,80,DIFM
9985,1,4-High,Married,F,147811.27,69.11780822,25.82878209,Strategic,460,Engaged
9986,0,3-Mid,Single,F,61222.08,36.61369863,10.20412456,Strategic,64,DIFM
9987,0,2-Low,Married,F,37703.07,38.91232877,8.924672505,Strategic,16,DIFM
9988,0,3-Mid,Married,M,102120.71,49.29315069,4.352459016,Strategic,92,DIFM
9989,0,5-Very High,Married,M,592999.92,53.36164384,18.49453552,Large,30,Engaged
9990,1,5-Very High,Single,F,383945.83,53.63835616,12.96302867,Large,90,Engaged
9991,0,4-High,Married,M,305630.21,53.74794521,17.12193278,Large,20,Engaged
9992,0,3-Mid,Single,F,69997.94,70.22465753,22.48905607,Large,80,Engaged
9993,1,5-Very High,Married,M,887366.52,56.63835616,41.039741,Large,472,Engaged
9994,1,5-Very High,Single,F,653223.29,61.97260274,36.55480949,Large,868,Engaged
9995,1,3-Mid,Single,M,74600.96,25.79452055,2.979467026,Large,218,Engaged
9996,0,2-Low,Married,M,43809.76,40.44383562,7.445220451,Large,14,Engaged
9997,0,3-Mid,Married,F,74464.59,54.58630137,10.25617936,Large,4,Engaged
9998,1,4-High,Head of House,U,264185.15,56.34794521,25.84248073,Select,262,Engaged
9999,0,2-Low,Married,U,60582.3,44.80547945,14.32467251,Emerging,2,Engaged
10000,0,4-High,Married,U,164479.21,53.46849315,21.0506999,Select,6,Engaged
10001,0,3-Mid,Single,M,31769.55,52.27671233,9.973987574,Select,18,Engaged
10002,0,2-Low,Single,F,15481.21,38.95068493,7.119193053,Large,0,DIFM
10003,0,3-Mid,Single,M,18413.77,54.67123288,22.50823415,Large,26,Engaged
10004,0,2-Low,Single,F,5627.91,35.34246575,7.042480725,Large,6,DIFM
10005,1,4-High,Married,F,139184.35,42.6,5.642480725,Large,6,DIFM
10006,0,3-Mid,Married,F,71190.79,55.23561644,25.68905607,Large,8,Engaged
10007,0,5-Very High,Single,F,617306.51,44.48767123,20.12295082,Large,2,Unengaged
10008,1,5-Very High,Single,M,788163.49,62.70958904,35.08083689,Large,100,Engaged
10009,0,5-Very High,Single,F,360345.67,47.9369863,13.32741223,Large,8,Unengaged
10010,1,4-High,Married,M,127116.27,46.62191781,15.99180328,Large,6,Unengaged
10011,0,4-High,Single,M,188472.86,31.20821918,8.24863388,Strategic,138,Engaged
10012,0,4-High,Married,M,186006.15,59.10410959,8.919193053,Strategic,6,Engaged
10013,1,4-High,Married,M,277643.69,65.43013699,10.1657684,Strategic,116,Engaged
10014,1,5-Very High,Married,M,553804.22,52.76438356,13.44248073,Strategic,14,DIFM
10015,0,4-High,Married,M,159209.09,50.42739726,16.11748634,Strategic,22,DIFM
10016,1,4-High,Married,M,213954.16,66.42465753,15.85245902,Strategic,2,Engaged
10017,1,4-High,Single,M,140370.13,63.37534247,19.65300546,Strategic,30,DIFM
10018,0,5-Very High,Single,F,935225.93,59.20821918,25.72741223,Strategic,14,Engaged
10019,0,5-Very High,Married,M,486527.38,65.87945206,24.43715847,Strategic,1334,Engaged
10020,1,3-Mid,Married,F,66232.55,31.6109589,9.491795793,Strategic,6,Engaged
10021,0,2-Low,Single,M,12379.24,38.15342466,11.04796018,Strategic,36,Engaged
10022,0,3-Mid,Married,U,48545.84,52.33150685,21.02878209,Large,8,Unengaged
10023,1,4-High,Married,U,111728.56,56.68219178,18.40686429,Large,114,Engaged
10024,0,2-Low,Married,M,88299.53,43.8739726,9.264398533,Large,4,Engaged
10025,1,4-High,Married,U,120206.95,43.82739726,16.70001497,Large,8,DIFM
10026,0,3-Mid,Married,F,119895.53,60.6,11.66120219,Strategic,12,Engaged
10027,0,4-High,Married,F,139585.47,31.13972603,9.494535519,Strategic,12,Engaged
10028,1,2-Low,Married,M,146252.7,39.71780822,14.9767273,Strategic,58,Engaged
10029,1,4-High,Married,M,338034.22,58.71506849,15.66120219,Strategic,12,Engaged
10030,1,5-Very High,Married,M,498472.42,46.18630137,23.96448087,Strategic,122,Engaged
10031,0,5-Very High,Married,M,379391.56,53.11780822,22.57946703,Strategic,12,Engaged
10032,0,3-Mid,Married,F,88888.17,42.03835616,19.26987799,Large,44,Engaged
10033,0,2-Low,Single,F,85562.35,29.96164384,8.079234973,Strategic,114,Engaged
10034,1,5-Very High,Married,M,986666.85,61.44109589,25.13289168,Strategic,176,Engaged
10035,0,4-High,Married,F,133027.05,60.97260274,10.66165881,Strategic,20,Engaged
10036,0,3-Mid,Married,M,75516.36,48.87123288,26.13015196,Strategic,166,Engaged
10037,0,4-High,Married,M,312256.85,42.4520548,18.67535744,Strategic,42,Engaged
10038,1,4-High,Married,M,352535.73,66.68767123,38.35206977,Strategic,28,Engaged
10039,1,4-High,Married,M,208924.72,65.68767123,47.60928962,Strategic,518,Engaged
10040,1,4-High,Married,M,328244.37,47.05479452,25.13289168,Strategic,236,Engaged
10041,0,4-High,Married,M,147448.12,47.55342466,18.67535744,Strategic,54,Engaged
10042,1,5-Very High,Single,M,860027.88,73.21643836,51.06439853,Strategic,56,Engaged
10043,0,4-High,Married,M,160426.63,45.71232877,26.76302867,Strategic,48,Engaged
10044,1,3-Mid,Single,M,80623.36,64.10958904,28.66165881,Strategic,178,Engaged
10045,0,4-High,Married,M,231150.88,60.38356164,37.14933004,Strategic,400,Engaged
10046,0,4-High,Married,F,275849.15,61.85479452,39.16302867,Strategic,38,Engaged
10047,0,4-High,Married,M,139695.48,37.50410959,10.77946703,Strategic,12,Engaged
10048,0,4-High,Married,M,197534.35,60.69315069,12.19672131,Strategic,132,Engaged
10049,1,4-High,Single,M,303227.18,58.81643836,25.85343963,Strategic,474,Engaged
10050,0,1-Very Low,Married,M,9723.39,61.09041096,8.905494423,Select,502,DIFM
10051,0,1-Very Low,Married,M,2051.95,72.17534247,25.3027547,Select,6,Engaged
10052,0,4-High,Married,F,320209.35,63.33424658,28.79316566,Select,34,Engaged
10053,0,3-Mid,Married,F,106282.26,63.58082192,15.80054645,Select,52,Engaged
10085,0,5-Very High,Married,U,18857.97,60.63013699,17.56302867,Mid,0,Engaged
10098,1,3-Mid,Head of House,U,69813.92,56.6,11.66120219,Large,388,Engaged
10099,1,4-High,Married,M,183055.52,55.21643836,24.3852459,Large,116,Engaged
10100,0,3-Mid,Married,F,78592.72,58.34246575,15.03426155,Emerging,40,Unengaged
10101,0,3-Mid,Married,M,72613.32,60.92328767,9.14933004,Emerging,12,Engaged
10105,0,3-Mid,Unknown,U,14089.2,68.16438356,7.827868853,Strategic,8,DIFM
10113,0,3-Mid,Married,M,14181.96,48.55068493,14.5,Strategic,12,Engaged
10114,0,3-Mid,Married,U,22191.07,35.49589041,9.546590314,Select,4,Engaged
10149,0,5-Very High,Married,M,463009.84,53.48493151,29.79042593,Large,22,Engaged
10150,1,5-Very High,Married,M,422502.74,57.44383562,15.80054645,Large,16,DIFM
10151,1,5-Very High,Married,M,420519.61,53.70410959,25.90001497,Large,48,Engaged
10152,0,4-High,Married,M,37905.14,51.2630137,15.06987799,Emerging,4,Engaged
10153,0,4-High,Married,M,368740.14,60.05753425,12.67535744,Large,18,DIFM
10154,0,4-High,Married,U,114323.75,31.29315069,8.858919081,Strategic,56,Engaged
10155,1,5-Very High,Single,U,409352.56,42.3369863,19.90163934,Strategic,62,DIFM
10156,0,5-Very High,Single,U,693422.63,62.06027397,25.20686429,Strategic,74,Engaged
